artist.hotttnesss,artist.name,duration,location,release.name,song.hotttnesss,tempo,terms,title,year
0.570106512,Bob Marley & The Wailers,229.90322,Not available,Man To Man,,122.565,reggae,Cry On (Acoustic Demo),0
0.511526435,Teenage Fanclub,221.41342,"Glasgow, Scotland",Man-made,0.585452852,122.002,power pop,It's All In My Mind,2005
0.34822673,Africando All Stars,274.25914,Not available,Mandali,0.386790177,167.677,salsa,Mopao,2003
0.485682369,The Gathering,348.44689,Not available,Mandylion (Deluxe Edition),0.610642378,131.502,trip rock,Fear The Sea,0
0.479308459,New York Dolls,186.09587,"New York, NY",Manhattan Mayhem (a history of the Dolls),0,122.03,glam rock,Don't Mess With Cupid (1972 demo),0
0.479308459,New York Dolls,210.85995,"New York, NY",Manhattan Mayhem (a history of the Dolls),0,110.056,glam rock,Trash (live Paris),0
0.479308459,New York Dolls,354.01098,"New York, NY",Manhattan Mayhem (a history of the Dolls),0,131.348,glam rock,Human Being (1972 demo),0
0.40841995,Opiate For The Masses,233.11628,Not available,Manifesto,,80.006,post-grunge,21st Century Time Bomb,2008
0.361509802,Jim Chappell,263.94077,United States,Manila Nights,,76.693,chamber jazz,Still,0
0.418774727,El Poder del Norte,223.05914,Not available,Mano A Mano,,171.849,tango,Negocio Prohibido,0
0,Manolis Famellos & I Podilates,162.58567,Not available,Manolis Famellos & I Podilates + 5 Anekdota Tragoudia,,94.301,greek,Vals '89,0
0.345284773,Jane Winther,345.0771,Not available,Mantra,,19.657,meditation,Om,0
0.338400248,Sane Band,262.53016,Not available,Many moods of love - vol.2,,148.071,punk,Thats life,0
0.292094197,Irtio,333.73995,Not available,Mar de Pedra,0,100.022,celtic,Outubro,0
0.311559176,Mau Mau,745.40363,Not available,Marasma General,,107.983,progressive house,Finisterre (Live),0
0,Marcelo Radulovich,85.15873,Not available,Marcelo Radulovich,,88.648,experimental pop,Spirit and Machine,0
0.372776498,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,225.14893,"Rome, Italy",Maria,0.215080319,79.261,opera,Se un mio desir...Cedi al duo!,0
0.787005469,Mariah Carey,236.5122,"New York, New York",Mariah Carey Mtv Unplugged Ep,,111.755,dance pop,Someday,1990
0.513339196,The Radio Department,248.24118,"Lund, Sweden",Marie Antoinette (Original Motion Picture Soundtrack),0.788210711,142.953,shoegaze,I Don't Like It Like This,2005
0.19936897,Mario Telles,212.13995,Not available,Mario Telles,,97.34,samba,NanAPS,1962
0.416503946,Marlene Dietrich,158.45832,"Schi?1/2erg, Germany",Marlene Dietrich,0.266955186,99.36,chanson,Laziest Gal In Town,1991
0.416503946,Marlene Dietrich,190.04036,"Schi?1/2erg, Germany",Marlene Dietrich,,82.286,chanson,When Love Dies,1991
0.403250466,Marshall Crenshaw,95.86893,Detroit,Marshall Crenshaw,0.270775999,162.653,power pop,Rave On (Live 1982),2000
0.36670462,Mart'nA!lia,157.07383,Not available,Mart'nA!lia em Berlim ao vivo,0.598688453,144.548,samba,Cabide,2006
0.36670462,Mart'nA!lia,224.36526,Not available,Mart'nA!lia em Berlim ao vivo,0.517148973,60.092,samba,Nas A!guas de Amaralina,2006
0.497568734,Martha Wainwright,251.16689,NY - New York City,Martha Wainwright,0.636287224,153.396,folk-pop,Who Was I Kidding,2005
0.392325283,Black Debbath,278.46485,"Oslo, Norway",Martin Schanche,,132.642,blues,Where To Piss And Shit In Oslo,2009
0.472281211,Keb' Mo',297.66485,"Los Angeles, CA",Martin Scorsese Presents The Blues: Keb' Mo',0.669413098,106.802,blues,Dangerous Mood,1996
0.544257506,Stevie Ray Vaughan And Double Trouble,184.2673,"Dallas, TX",Martin Scorsese Presents The Blues: Stevie Ray Vaughan,0.693478471,98.623,texas blues,Empty Arms,1996
0.34822673,Africando,460.48608,Not available,Martina,0.358976526,90.861,salsa,Lindas Africanas,2003
0.628246419,Martina McBride,349.33506,"Medicine Lodge, KS",Martina,0.664130346,127.434,country,God's Will,2003
0.299667428,Vrse Murphy,240.5873,Not available,Martini Breaks,,97.015,dj,Cremona (Instrumental),0
0.299667428,Vrse Murphy,234.23955,Not available,Martini Breaks,,99.106,dj,Wrong Decision (Instrumental),0
0.319619376,Martriden,355.94404,"Havre, MT",Martriden,0.469619287,83.914,blackened death metal,Blank Eye Stare,2006
0.459665457,Marvin Sapp,263.65342,"Grand Rapids, MI",Marvin Sapp,0.250042768,100.081,gospel,In His Presence (LP Version),0
0.417601488,Sergio Mendes / Black Eyed Peas,267.20608,"Niteroi, Brazil",Mas Que Nada - Full Phatt Remix,,101.059,samba,Mas Que Nada,1985
0.376066362,Les Rythmes Digitales/ Tzant Feat. ODC MC,186.40934,"Paris, France",Mash Up Mix 90s,,86.113,big beat,Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),0
0.440609826,Organ Donors,368.22159,United States,MASIF HARD DANCE ICONS 003: LISA LASHES,0.266955186,146.01,hard house,Tranceplant,0
0.25109374,Devanic,336.06485,Vienna,Mask Industries,,87.044,melodic death metal,I Am,2006
0.25109374,Devanic,210.88608,Vienna,Mask Industries,,112.427,melodic death metal,You Live_ You Die,2006
0.345109487,Various Production,191.99955,Not available,Maskmen,,145.064,grime,Wot U Say,2008
0.477889304,Wyclef Jean,7.13098,"Croix-des-Bouquets,  Haiti",Masquerade,0,195.208,hip hop,Midnight Lovers,2002
0.454159694,De La Ghetto,280.45016,Not available,Massacre Musical,0.646995747,97.02,reggaeton,Es dificil,0
0.363610865,Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson,55.40526,Not available,Massenet: Werther,,109.158,opera,Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon AC/me a reconnu votre AC/me(Werther/Charlotte),0
0.291264812,RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,234.26567,Not available,Massenet: Werther,,77.235,opera,Werther - Lyric Drama in four Acts/Act I/RAave! Extase! Bonheur!,0
0.291264812,RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,333.92281,Not available,Massenet: Werther,,158.715,opera,Werther - Lyric Drama in four Acts/Act III/Toute mon AC/me est lA ,0
0.291264812,RamA3n Vargas;Vladimir Jurowski,278.38649,Not available,Massenet: Werther,,127.113,opera,Werther - Lyric Drama in four Acts/Act I/Alors_ c'est bien ici la maison du bailli?,0
0.507962145,Ini Kamoze,248.92036,Not available,Massive Reggae,,100.342,dancehall,Here Comes The Hotstepper,1995
0.439488099,John Michael Talbot,113.78893,"Oklahoma City, OK",Master Collection_ Vol. 1,,96.709,ccm,Pass Through My Will,1989
0.414236248,The Jeff Healey Band,267.33669,Not available,Master Hits,0.789430535,111.865,blues-rock,See The Light,1988
0.402626822,Cachao,84.94975,"Havana, Cuba",Master Sessions Vol. II,,81.24,latin jazz,Los Tres Glopes / The Three Beats (danza),0
0.247426195,DJ Primo,243.06893,Texas,Masters Of Darkness - The Best Early Rave & Hardcore,0,201.532,gabba,Give It All You Got,0
0.368054039,Furry Lewis,175.5424,"Greenwood, MS",Masters Of Memphis Blues_ CD A,,105.715,country blues,Everybody's Blues,0
0.368054039,Furry Lewis,193.20118,"Greenwood, MS",Masters Of Memphis Blues_ CD A,0.646151234,102.248,country blues,I Will Turn Your Money Green (Take 1),0
0.248024687,David Evans,250.56608,Tennessee,Match Box Blues,,86.201,memphis blues,Prison Bound Blues,0
0.248024687,David Evans,173.26975,Tennessee,Match Box Blues,,103.546,memphis blues,Skinny Woman (Gravel Road Woman),0
0.43659934,Luke Vibert,420.15302,Not available,Mate Tron,0.400039657,125.008,trip hop,Mate Tron,2007
0.413070411,Novembre,313.3122,Not available,Materia,0.579416472,113.746,doom metal,Reason,2006
0.425364038,Don Davis,255.32036,Not available,Matrix Revolutions: The Motion Picture Soundtrack,,138.494,symphonic metal,Trinity Definitely (Album Version),0
0.262906153,Javier Mendoza Band,295.57506,United States,Matter Of Time,0,117.116,modern rock,RA!pido Nos Vamos,0
0.411218525,Commissioned,342.83057,Michigan,Matters Of The Heart,0,157.869,ccm,You Can Always Come Home,0
0.246340714,Word,229.51138,Not available,Matumago X Press,,187.807,blues-rock,Amalgama,0
0.246340714,Word,187.97669,Not available,Matumago X Press,,103.995,blues-rock,Il rosso,0
0.407602576,Stille Volk,276.37506,Not available,Maudat,0.450762242,149.971,neofolk,Orgasme Tellurique,2003
0.391585329,Maurice Chevalier,193.20118,"Menilmontant, France",Maurice Chevalier  The Essential Collection Vol 1,,140.956,chanson,Ma Louise,0
0.279642625,Maurice Larcange,181.81179,Not available,Maurice Larcange Au Zenith,,242.393,chanson,La feria de San Cristobal (Live),0
0,Patrick Eudeline,188.21179,Not available,Mauvaise Etoile,,116.975,chanson francaise,La Nuit,0
0.148985481,BA(c)zu,275.3824,"BA(c)zu, comme Superdupont, ne connait qu&#039;un pays : la France !",Maxi ambiance 50 titres,0,133.64,chanson,Le chacha des gorilles,0
0.148985481,BA(c)zu,214.04689,"BA(c)zu, comme Superdupont, ne connait qu&#039;un pays : la France !",Maxi danses 59 titres,,126.482,chanson,Viens boire un petit coup A  la maison,0
0.362501434,Speedball,212.21832,Speedball,Maximum Speed,0.255103036,159.702,speedcore,No Survivors,1998
0.295967984,Groupa Med Lena Willemark,227.89179,Sweden,MAY=nskratt,,168.989,neofolk,Skymning,0
0.337858764,Big Maybelle,156.96934,"Jackson, TN",Maybelle's Blues,,145.105,jump blues,New Kind Of Mambo,0
0.396094372,Mayday,233.84771,Texas,Mayday,0,178.719,folk-pop,Groundhog Day f/Cee-Lo Green & DJ Craze,0
0.371711094,Francis Lai,183.92771,Not available,Mayerling,0,63.991,space age pop,La Valse De La Cour (BOF Mayerling),0
0.409464909,Maysa,180.87138,Not available,Maysa,,103.172,brazilian pop music,OuASSa,2008
0.409464909,Maysa,176.37832,Not available,Maysa,0.265861049,82.72,brazilian pop music,Escuta_ Noel,2003
0.304184256,Peggy Zina,214.93506,Not available,Mazi Sou,,140.04,modern laika,Tis Monaxias Ta Monopatia,0
0.295470991,FlA!vio JosA(c),219.29751,Not available,Me Diz Amor,0,164.815,brazil,A Sempre Assim,0
0.372621502,Sukhwinder Singh,342.43873,Not available,Me Shivajiraje Bhosale Boltoy,,104.978,desi,O Raaje,0
0.572027854,Fat Joe,174.65424,"Bronx, NY",Me_ Myself & I,0.228214483,77.56,gangster rap,Hard Not 2 Kill (Explicit),0
0.403197978,T-Bone Walker,171.83302,"Linden, TX",Mean Old World,,81.073,texas blues,I'm Still In Love With You,1967
0,The Weegs,177.18812,California - SF,Meat the Weegs,0,159.041,no wave,Petticoat,0
0,The Weegs,192.20853,California - SF,Meat the Weegs,,148.735,no wave,Slivery,0
0,The Weegs,171.57179,California - SF,Meat the Weegs,0,87.735,no wave,Wouldn't Last a Weeg,0
0.414399562,Pete Rock & C.L. Smooth,286.69342,"Mt. Vernon, NY",Mecca And The Soul Brother,0.932274163,101.779,jazz rap,They Reminisce Over You (Single Version),1992
0.388325125,Ximena Sarinana,218.04363,MX,Mediocre [Edicion especial],0.507669472,169.105,nu jazz,Mediocre (Version original),0
0.439488099,John Michael Talbot,170.44853,"Oklahoma City, OK",Meditations In The Spirit,0,101.905,ccm,Fan Into Flame,0
0,Alain Turban,186.51383,Not available,Medrano,,116.086,chanson,"L'Homme au trapA""ze volant",0
0.621085212,Annie Lennox,316.76036,Aberdeen,Medusa,,145.99,soft rock,A Whiter Shade Of Pale,1995
0.362902986,Danny Wilson,92.42077,"Dundee, Scotland",Meet Danny Wilson,0,158.208,british pop,Spencer-Tracey,1987
0.42712297,Junior Kimbrough,190.06649,"Hudsonville, MS",Meet Me in the City,0.618352389,129.584,delta blues,Meet Me in the City,1997
0.42712297,Junior Kimbrough,355.68281,"Hudsonville, MS",Meet Me in the City,,168.814,delta blues,All Night Long,1999
0.42712297,Junior Kimbrough,294.76526,"Hudsonville, MS",Meet Me in the City,0.510996648,92.32,delta blues,Lonesome Road,1997
0.432054079,Maria Muldaur,411.01016,"New York, NY",Meet Me Where They Play The Blues,0.494489518,87.702,dance pop,It Feels Like Rain,1999
0.414079473,Bedwetters,202.91873,California - LA,Meet the F@cking Bedwetters,,101.997,hardcore punk,Like A Deck Of Cards,0
0.582205564,The All American Rejects,185.99138,"Stillwater, OK",Meet The Robinsons Original Soundtrack (French Version),0.572593045,146.053,emo,The Future Has Arrived,2007
0,"MichA""le Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti",225.30567,Not available,Mefistofele,,39.187,requiem,Mefistofele/La luna immobile,0
0,"MichA""le Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti",216.68526,Not available,Mefistofele,,85.184,requiem,Mefistofele/Spunta... l'aurora pallida...,0
0.344198188,The Winans,239.38567,"Detroit, MI",Mega 3,,113.799,ccm,Don't Be Deceived,0
0.457611174,The Chap,145.50159,London,Mega Breakfast,0.547003914,149.978,future jazz,They Have a Name,2008
0.354517343,Enslavement Of Beauty,239.90812,NORWAY,Megalomania,0.536570161,120.052,parody,Ye That Tempteth_ Ye That Bequeth,2001
0.21690387,Sao Paris,279.43138,Not available,Megasoft Office 2007,,129.903,downtempo,Jap,0
0,Edu Lobo,309.52444,Not available,Meia-Noite,,84.853,brazilian pop music,Canto Triste,1967
0.371878155,Massive TAPne,239.33342,Not available,Mein Job,,197.992,pop rap,Notausgang (feat. TimXtreme),0
0.447330487,In Extremo,233.74322,Not available,Mein rasend Herz,0.474054831,114.127,heavy metal,Signapur,2005
0.453270236,Franco,220.47302,"Sona-Bata, Zaire",Meine Welt,0,126.037,soukous,Die TA1/4r die zum GlA1/4ck fA1/4hrt,0
0.31802462,Michael Salgado,221.64853,Not available,Mejores Tiempos,,206.637,tejano,Surfriendo El Castigo,0
0.473133097,ColdWorld,344.68526,"Germany (Erfurt, Thuringia)",MelancholieA2,,134.832,black metal,Schmerzensschreie,2008
0.215958703,Young-Holt Unlimited,176.63955,"Chicago, IL",Mellow Dreamin',,166.796,soul jazz,The Devil Made Me Do Dat (LP Version),1970
0.215958703,Young-Holt Unlimited,243.66975,"Chicago, IL",Mellow Dreamin',,98.072,soul jazz,Wichita Lineman (LP Version),1970
0.310544672,Eddie Calvert,171.65016,Not available,Memories Of You,,130.598,cool jazz,Tenderly,0
0.590449277,Funeral For A Friend,160.23465,Wales,Memory And Humanity,0.609608465,139.401,post-hardcore,Building,2008
0.590449277,Funeral For A Friend,205.16526,Wales,Memory And Humanity,0.345802234,134.009,post-hardcore,Kicking And Screaming,2008
0.360644227,Memphis Minnie,166.66077,"Algiers, LA",Memphis Minnie Vol. 5 (1940-1941),,112.625,country blues,Nothing In Rambling,1995
0.498563611,Simply Red,258.08934,Adegngiltere,Men And Women,0.561428518,83.73,pop rock,Maybe Someday...,1987
0.549445961,Danny Elfman,140.87791,"Los Angeles, California",Men In Black II - Music From The Motion Picture,0.383934684,86.901,soundtrack,Sleuthing,2002
0.419967936,Lizzy Borden,268.40771,"Los Angeles, CA",Menace To Society,0.427446572,145.882,heavy metal,Generation Aliens,1986
0.602115455,Baby Bash,309.4722,"Houston, TX",Menage a trois,,155.979,pop rap,If Your Na Na Get Wet,0
0.37757908,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,413.1522,Not available,Mendelssohn: Piano Concertos Nos.1 & 2 etc,,160.246,soundtrack,1. Molto allegro con fuoco,0
0.343844499,Cali,210.18077,Vernet les Bains,Menteur / L'Amour Parfait,0.654800662,189.859,dance pop,C'est Toujours Le Matin,2003
0.432172564,Alex,298.52689,Not available,Meraviglioso,,98.974,new beat,Cumpagno 'e cella,0
0.373045954,Mercedes Castro,184.42404,Not available,Mercedes Castro AcompaA+-ada con Mariachi Y Banda - En vivo,,149.293,folk,Vendiste Los Gueyes -Maldita Miseria-,0
0.373045954,Mercedes Castro,197.09342,Not available,Mercedes Castro AcompaA+-ada con Mariachi Y Banda - En vivo,,106.083,folk,El Capiro,0
0.458592025,Jesse Malin,260.62322,"Whitestone, Queens, NY",Mercury Retrograde,0.439202489,120.648,urban folk,Since You're In Love,2004
0.458592025,Jesse Malin,261.17179,"Whitestone, Queens, NY",Mercury Retrograde,,178.531,urban folk,Wendy,2002
0.40658168,Darwin Hobbs,307.69587,Not available,Mercy,0.233895617,89.941,religious music,Mercy (Album Version),0
0.529195922,Billy Bragg & Wilco,207.98649,"Barking, Essex, England",Mermaid Avenue,0.413739836,119.066,urban folk,She Came Along To Me (LP Version),0
0.380109208,The Continentals,179.06893,Washington DC,Merry Christmas Baby,0.302724051,111.199,samba,Merry Christmas Baby,0
0,Alain Turban,219.19302,Not available,Mes AnnA(c)es Disco,,134.837,chanson,Santa Monica (Version Originale 1980),0
0.373862971,"MichA""le Bernard",232.38485,Not available,Mes premiers vinyls,,83.116,chanson,Le bar du grand dA(c)sir,2002
0.373862971,"MichA""le Bernard",212.13995,Not available,Mes premiers vinyls,,109.974,chanson,Monsieur qui s'engraisse,2002
0.373862971,"MichA""le Bernard",192.67873,Not available,Mes premiers vinyls,,114.495,chanson,Chanson sous la pluie,2002
0.373862971,"MichA""le Bernard",253.64853,Not available,Mes premiers vinyls,,85.435,chanson,Le mouton dans la baignoire,2002
0.204562711,Emotion Code,319.7122,Not available,Mesmerise the Future,0,119.534,trance,Trace Of Time,0
0.204562711,Emotion Code,503.48363,Not available,Mesmerise the Future,0,120.066,trance,Mesmerise The Future Part 1,0
0.204562711,Emotion Code,594.99057,Not available,Mesmerise the Future,,120.002,trance,Flip Over And Upsidedown,0
0,Konexion,405.78567,Not available,Message A L'Eglise,,91.008,spanish,Apostasie,0
0.615454462,The Police,313.70404,"London, England",Message In A Box,,85.207,new wave,Wrapped Around Your Finger,1983
0.615454462,The Police,137.45587,"London, England",Message In A Box,,159.106,new wave,Man In A Suitcase,1980
0.642655961,The Police,249.18159,"London, England",Message In A Box,,147.599,new wave,De Do Do Do_ De Da Da Da,0
0.467552021,Ol' Dirty Bastard,180.45342,"Brooklyn, New York",Message To The Other Side (Osirus Part 1),0.386790177,90.473,hip hop,Destiny Ft: Lesk One,0
0.458592025,Jesse Malin,211.85261,"Whitestone, Queens, NY",Messed Up Here Tonight,,141.271,urban folk,Almost Grown,2002
0.40010771,Pierre Boulez,530.70322,"Montbrison, France",Messiaen : Edition,,152.986,classical,"Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau",0
0.419100413,Olivier Messiaen,647.60118,Not available,Messiaen Oeuvres Orgue,0,101.636,religious music,Livre D'orgue (1951) : VII Soixante-Quatre DurA(c)es (RemasterisA(c) En 2008),0
0.419100413,Olivier Messiaen,462.0273,Not available,Messiaen Oeuvres Orgue,,131.619,religious music,"Les Corps Glorieux (7 Visions De La Vie Des RessuscitA(c)s) (1939) : VII Le MystA""re De La Sainte-TrinitA(c)",0
0.419100413,Olivier Messiaen,315.08853,Not available,Messiaen: 100th Anniversary Box Set,,85.599,religious music,La NativitA(c) Du Seigneur (1935) - 9 MA(c)ditations : I La Vierge Et L'enfant,0
0.338781245,Little Freddie King,229.04118,Louisiana,Messin' Around tha House,0.357819054,130.58,new orleans blues,Kinghead Shuffle (Little Freddie King),0
0.338781245,Little Freddie King,312.63302,Louisiana,Messin' Around tha House,,128.745,new orleans blues,Goin' Upstairs (Little Freddie King),0
0.45222994,Messy Marv & D.Z.,273.03138,California - SF,Messy Marv Presents: The Shooting Range,,157.007,gangster rap,Put Some $ On It,0
0,Mal De Ojo,238.10567,Not available,Mestijaia,,140.951,grindcore,Lekeitio,0
0.415517083,Public Image Ltd,209.3971,"London, England",Metal Box,0.70340222,124.494,dance rock,The Suit,1979
0.497050959,Iggy And The Stooges,347.53261,"Ann Arbor, MI",Metallic K.O.,,165.81,experimental rock,Raw Power,1996
0.248755998,Viki Mosholiou,218.14812,Not available,Metanastes,,99.611,mondiovision,I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster),0
0.221883241,Rick Snel,465.99791,Not available,Metanoia / Mundane,0.212045406,133,trance,Metanoia,0
0,Ken Chu,224.78322,Not available,Meteor Rain,,110.078,chinese music,Ai Bu Hui Yi Zhi Deng Ni,0
0.166172903,Chacho,460.69506,New Mexico,Meteorito EP,0.345802234,102.572,neo soul,Meteorito,0
0.39764783,Methods Of Mayhem / Scott Kirkland,199.31383,Not available,Methods Of Mayhem,0.605855031,116.04,hardstyle,Narcotic,1999
0.524477184,Berlin,231.18322,"Los Angeles, CA",Metro: Greatest Hits,0.215080319,131.989,dance rock,Now It's My Turn (Aqualite Mix),2004
0.414631369,Kyle Eastwood,441.7824,Not available,Metropolitain,0.445454526,115.212,hard bop,Samba de Paris,2009
0.362238747,Eddie,170.08281,Not available,Metropolitano,0,175.01,frevo,Lombrigas e os vermes,0
0,HA(c)lio Ziskind,60.70812,Not available,Meu PA(c) Meu Querido PA(c),0.229144104,200.617,banda,CocoricA3 (Abertura),0
0.169797033,The Mystic Moods Orchestra,147.33016,Not available,Mexican Trip,,124.508,space age pop,Gay Ranchero,1967
0.37568,Diego Verdaguer,171.04934,Not available,Mexicano Hasta Las Pampas,0.375984302,120.03,latin jazz,Todos mentimos,0
0.269367295,Antonio Bribiesca,181.91628,Not available,Mexico Gran ColecciA3n Ranchera - Antonio Bribiesca,,84.05,guitar,Anillo de compromiso,0
0.269367295,Antonio Bribiesca,151.92771,Not available,Mexico Gran ColecciA3n Ranchera - Antonio Bribiesca,,108.635,guitar,Una noche serena y obscura,0
0.249111798,Mariachi Silvestre Vargas,186.09587,Not available,Mexico Gran ColecciA3n Ranchera - Mariachi Silvestre Vargas,0.215080319,88.457,mariachi,Cielito lindo,2006
0.353156298,Nestor Torres,191.63383,"Miami, FL",Mi Alma Latina (My Latin Soul),0.265213628,78.843,latin jazz,Ran Kan Kan,0
0.735208878,Johnny Cash,120.99873,"Kingsland, AR",Mi Collection - Volume 2,,110.43,honky tonk,One More Ride (Digitally Remastered),0
0.345174319,Gonzalo Rubalcaba,586.29179,"Havana, Cuba",Mi Gran Pasion,0.215080319,62.008,latin jazz,Cuatro Veinte,0
0.345174319,Gonzalo Rubalcaba,374.49098,"Havana, Cuba",Mi Gran Pasion,0.265861049,142.839,latin jazz,Principe Nino,0
0.440835007,Los Originales De San Juan,196.93669,Not available,Mi Padre Querido,,229.221,mariachi,Con La Misma Tijera,0
0.737884133,Christina Aguilera,266.73587,Not available,Mi Reflejo,0.622435137,117.984,dance pop,Pero Me Acuerdo De TA,2000
0,Angela Dimitriou,99.7873,Not available,Mia Vradia Stin Fantasia No.1,,129.972,pop folk,Den Mporo Na Figo,0
0.342537003,Candy Lo,244.03546,Not available,Miao......,,235.903,chinese music,Ji Nian Pin,0
0.378420922,The Equals,182.88281,"North London, England",Michael & His Slipper Tree '93,,119.394,pop rock,Michael & His Slipper Tree '93,0
0.445321878,James Newton Howard,108.35546,Not available,Michael Clayton,0.377531645,129.113,instrumental pop,U North,2007
0.766545451,Michael Jackson,281.73016,Not available,Michael Jackson: The Ultimate Collection,,131.319,motown,Dirty Diana,1987
0.307053527,Michael Landau,597.41995,California - LA,Michael Landau Group Live,0,73.894,instrumental rock,The Mighty SB,0
0.298012232,MICHAEL WHITE,239.64689,"Knoxville, TN",Michael White,0.239062887,124.237,new orleans jazz,Dirty Dancer  (LP Version),0
0.298012232,MICHAEL WHITE,158.56281,"Knoxville, TN",Michael White,0.239062872,112.289,new orleans jazz,Matriarch (LP Version),0
0.161360673,Midnight Fish,300.82567,Not available,Midnight Fish,0,96.679,meditation,Baby Here I Am,0
0.314268241,Mighty Joe Young,253.51791,"Shreveport, LA",Mighty Man,,119.52,chicago blues,Wishy Washy Woman,0
0.257381628,Mike And The Mechanics,283.24526,United Kingdom,Mike & The Mechanics Hits,,97.882,pop rock,Nobody's Perfect,1988
0.360445766,Mikey Dread,261.79873,Jamaica,Mikey Dread Dubwise,,141.148,roots reggae,Master Mantrol (Dub / Instrumental Reggae Music),0
0.372119119,Krystof,301.24363,"HavAAov, AeskA! republika",Mikrokosmos,0.413739836,105.157,soft rock,Star,2004
0,Milan Band,152.0322,Not available,Milan Milan,,128.598,serialism,Ciao Milan,0
0.371760895,Jason Miles,235.80689,NY - New York City,Miles To Miles,0.253834736,101.03,jazz fusion,Voices On The Corner,0
0.371760895,Jason Miles,30.45832,NY - New York City,Miles To Miles,0,61.589,jazz fusion,Flamenco Sketches (Intro),0
0.371760895,Jason Miles,256.20853,NY - New York City,Miles To Miles,0.253834736,196.004,jazz fusion,Suba,0
0.371760895,Jason Miles,294.76526,NY - New York City,Miles To Miles,0,84.623,jazz fusion,Street Vibe,0
0.539245418,Dead Kennedys,216.842,Not available,Milking The Sacred Cow,0.788388183,92.897,rock,Halloween,1982
0,GA1/4nter Noris,180.79302,Not available,Millennium-Tanzparty,0,92.277,beat,Tigerauge Rock,0
0,GA1/4nter Noris,161.802,Not available,Millennium-Tanzparty,,115.937,beat,Was Machst Du Mit Dem Knie_ Lieber Hans?,0
0,GA1/4nter Noris,156.62975,Not available,Millennium-Tanzparty,0,124.394,beat,El Cumbanchero,1985
0,GA1/4nter Noris,180.92363,Not available,Millennium-Tanzparty,,86.51,beat,Bye-Bye - Medley,0
0.271664879,Mil,200.56771,Not available,Miltape Vol.1,0,199.747,visual kei,Dis moi,0
0.356334749,Alas,628.21832,Florida,Mimame BandoneA3n,,77.364,symphonic metal,Silencio De Aguas Profundas,0
0.391585329,Maurice Chevalier,214.5171,"Menilmontant, France",MIMI,,130.275,chanson,La Romance De La Pluie,2000
0.399372672,Kasia Stankiewicz,304.06485,Not available,Mimikra,,134.051,chill-out,Zolte Slonie,2006
0.477178834,Stephen Marley,270.05342,Not available,Mind Control,0.544514002,118.144,roots reggae,Mind Control,2005
0.477178834,Stephen Marley / Damian Marley,247.17016,Not available,Mind Control,0.531580241,165.886,roots reggae,The Traffic Jam,2006
0.477178834,Stephen Marley / Damian Marley,273.89342,Not available,Mind Control,0.407233015,115.823,roots reggae,The Mission,2008
0.467133519,Tantric,177.24036,Not available,Mind Control,0.447135796,106.698,post-grunge,Walk Away,2009
0.467133519,Tantric,176.43057,Not available,Mind Control,0.643478686,140.111,post-grunge,Coming Undone,2009
0.431882756,Mindy McCready,231.33995,"Fort Meyers, FL",Mindy McCready,0,88.942,female vocalist,Be With Me,2002
0,Irini Merkouri,230.21669,Not available,Mine Mazi Mou Apopse,,109.974,pop folk,Magiki Vradia,0
0.437464554,Gal Costa,189.57016,Not available,Minha Voz_ Minha Vida,0.413739836,177.281,brazilian pop music,Noites Cariocas (Minhas Noites Sem Sono),0
0.575501205,Jars Of Clay,191.81669,"Nashville, TN",Mini Monsters EP,0.345802234,128.018,ccm,Love Me,2006
0.52041211,Kraftwerk,283.24526,"Di?1/2orf, Germany",Minimum - Maximum,,126.007,electronic,Elektro Kardiogramm (Live),0
0.52041211,Kraftwerk,531.61751,"Di?1/2orf, Germany",Minimum - Maximum,,166.015,electronic,Autobahn (Live),2008
0.351210537,Mish Mash,211.90485,Not available,Ministry of Sound Presents 100,0.334706549,124.043,vocal house,Speechless,2006
0.3268453,Till West & DJ Delicious,153.28608,Not available,Ministry of Sound Presents 100,0.721572661,125.558,funky house,Same Man,2006
0.434607401,Olive,211.35628,United States,Ministry of Sound Presents Chilled II 1991-2009,,135.111,trip hop,You're Not Alone,0
0,Arne Weise,198.24281,Not available,Minnen _ drAPmmar och lite till,,144.082,swedish,Sommarens sista mAY=s,2002
0.791143002,Linkin Park,189.28281,"Los Angeles, CA",Minutes To Midnight,0.586924698,100.073,rap metal,Given Up (Album Version),2007
0.256803369,Miriam Yeung,258.5073,Not available,Miriam,,90.027,cantonese pop,Quan Tou Tang,0
