5061,I'm Happy She Said,0.699426728,4022,123,2001,1071.882
5062,C'Est Moi L'BO$$,0,4023,161,0,201.97832
5063,Ma Rainey's Black Bottom,0,4024,400,1927,188.94322
5064,Un Espacio Para Andar (2002 Digital Remaster),0.237567342,4025,32,0,275.19955
5065,L'a fAate komine,0.0,4026,124,1992,246.30812
5066,Granada,0,4027,219,0,239.5424
5067,Bing,0.0,4028,18,1992,290.19383
5068,Washed Away,0.531722098,4029,119,1992,320.44363
5069,Mad World (Money-G. Remix),0.277449368,4030,213,0,495.38567
5070,Close Your Eyes,0,4031,18,1972,158.77179
5071,Little Bit of Inner Air,0.619596042,4031,18,1972,159.60771
5072,Stand By Me,0,4031,18,1972,203.31057
5073,Escapist,0,4032,204,2007,301.06077
5074,Paseo ColA2n,0.0,4033,23,2004,285.1522
5075,Balon Combo,0.265861049,4033,23,1994,233.40363
5076,Madazulu,0,4034,66,1997,301.06077
5077,Hunting,0.777596478,4034,66,1992,397.76608
5078,When He Was On The Cross (I Was On His Mind),0,4036,137,0,310.20363
5079,Don't It (make Your Troubles Seem Small) (Album Version),0.372530039,4037,18,1986,168.93342
5080,Elle Voulait Jouer Cabaret,0,4038,7,1988,247.11791
5081,MafuA!,0,4039,130,0,190.04036
5082,The White's Bedroom - Fire Escape,0.0,4040,167,2000,121.73016
5083,The Love We Had Version,0,4041,31,0,229.14567
5084,Show Of Love,0,4041,31,0,233.7171
5085,Stay With Me,0,4041,245,0,217.39057
5086,Rumour (Abstract Hip Hop Mix),0.345802234,4042,167,1996,78.49751
5087,Betty Et Tommy (Instrumental),0.0,4043,2,0,90.33098
5088,Portraying Light With Rainbow Colored Crayon,0,4044,37,0,310.12526
5089,Pipopapo Telpathy,0,4044,37,0,210.75546
5090,Schwarzarbeit,0,4045,9,2006,214.20363
5091,Plecaciunea mortii,0,4046,120,0,620.19873
5092,Still I Will,0.727891634,4047,66,2001,261.95546
5093,On The Road Again,0.471578248,4048,180,1967,108.14649
5094,Atlantic Shore,0.613045836,4049,157,0,244.74077
5095,Prognosis,0.64068403,4050,17,2000,363.85914
5096,Matarlatanta,0.0,4051,401,1993,343.40526
5097,Sabina,0,4052,152,0,433.42322
5098,Chase The Light,0.533370878,4053,394,2006,233.22077
5099,Don't Stop,0.0,4054,38,0,190.37995
5100,Al maestro,0.460484845,4055,76,0,306.31138
5101,Dope Nose,0.81722756,4056,9,2002,137.37751
5102,Chowbay,0.358739843,4057,17,0,179.93098
5103,Shagi po bitomu steklu,0.0,4058,291,0,239.72526
5104,Druzya,0.0,4058,291,0,232.04526
5105,Eddie's Pad,0.21001178,4059,402,0,411.42812
5106,WKYA (drop),0.57010593,4060,1,2001,124.18567
5107,Muh- F***a,0.358976526,4060,1,2001,199.81016
5108,She kills,0.606807293,4061,4,0,210.05016
5109,Mambo del Beso,0,4062,20,0,182.85669
5110,I Want To Go Home,0,4063,152,0,489.482
5111,China,0.349166902,4064,76,1972,295.05261
5112,Mambo Suavecito,0,4065,76,1993,178.46812
5113,Mambo Tipico,0.215080319,4065,76,1993,180.00934
5114,Como Boomerang,0.0,4066,148,1986,205.84444
5115,Wildcat Days (1999 Digital Remaster),0,4067,80,1994,274.28526
5116,Don't Want To Know (1999 Digital Remaster),0.487112195,4067,80,1994,247.11791
5117,The Ava Song,0.254921543,4068,50,2001,257.20118
5118,Maputo,0.0,4069,152,0,456.61995
5119,Sanchez Family,0.392008772,4070,239,2004,284.682
5120,Cry On (Acoustic Demo),0,4071,104,0,229.90322
5121,It's All In My Mind,0.585452852,4072,93,2005,221.41342
5122,Mopao,0.386790177,4073,76,2003,274.25914
5123,Fear The Sea,0.610642378,4074,178,0,348.44689
5124,Don't Mess With Cupid (1972 demo),0.0,4075,80,0,186.09587
5125,Trash (live Paris),0.0,4075,80,0,210.85995
5126,Human Being (1972 demo),0.0,4075,80,0,354.01098
5127,21st Century Time Bomb,0,4076,14,2008,233.11628
5128,Negocio Prohibido,0,4078,148,0,223.05914
5129,Vals '89,0,4079,208,0,162.58567
5130,Om,0,4080,22,0,345.0771
5131,Thats life,0,4081,209,0,262.53016
5132,Outubro,0.0,4082,77,0,333.73995
5133,Finisterre (Live),0,4083,23,0,745.40363
5134,Spirit and Machine,0,4084,309,0,85.15873
5135,Se un mio desir...Cedi al duo!,0.215080319,4085,219,0,225.14893
5136,Someday,0,4086,2,1990,236.5122
5137,I Don't Like It Like This,0.788210711,4087,123,2005,248.24118
5138,NanAPS,0,4088,160,1962,212.13995
5139,Laziest Gal In Town,0.266955186,4089,7,1991,158.45832
5140,When Love Dies,0,4089,7,1991,190.04036
5141,Rave On (Live 1982),0.270775999,4090,93,2000,95.86893
5142,Cabide,0.598688453,4091,160,2006,157.07383
5143,Nas A!guas de Amaralina,0.517148973,4091,160,2006,224.36526
5144,Who Was I Kidding,0.636287224,4092,196,2005,251.16689
5145,Where To Piss And Shit In Oslo,0,4093,41,2009,278.46485
5146,Dangerous Mood,0.669413098,4094,41,1996,297.66485
5147,Empty Arms,0.693478471,4095,85,1996,184.2673
5148,Lindas Africanas,0.358976526,4096,76,2003,460.48608
5149,God's Will,0.664130346,4096,261,2003,349.33506
5150,Cremona (Instrumental),0,4097,403,0,240.5873
5151,Wrong Decision (Instrumental),0,4097,403,0,234.23955
5152,Blank Eye Stare,0.469619287,4098,404,2006,355.94404
5153,In His Presence (LP Version),0.250042768,4099,246,0,263.65342
5154,Mas Que Nada,0,4100,160,1985,267.20608
5155,Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),0,4101,4,0,186.40934
5156,Tranceplant,0.266955186,4102,72,0,368.22159
5157,I Am,0,4103,405,2006,336.06485
5158,You Live_ You Die,0,4103,405,2006,210.88608
5159,Wot U Say,0,4104,126,2008,191.99955
5160,Midnight Lovers,0.0,4105,1,2002,7.13098
5161,Es dificil,0.646995747,4106,21,0,280.45016
5162,Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon AC/me a reconnu votre AC/me(Werther/Charlotte),0,4107,219,0,55.40526
5163,Werther - Lyric Drama in four Acts/Act I/RAave! Extase! Bonheur!,0,4107,219,0,234.26567
5164,Werther - Lyric Drama in four Acts/Act III/Toute mon AC/me est lA ,0,4107,219,0,333.92281
5165,Werther - Lyric Drama in four Acts/Act I/Alors_ c'est bien ici la maison du bailli?,0,4107,219,0,278.38649
5166,Pass Through My Will,0,4109,38,1989,113.78893
5167,See The Light,0.789430535,4110,17,1988,267.33669
5168,Los Tres Glopes / The Three Beats (danza),0,4111,5,0,84.94975
5169,Give It All You Got,0.0,4112,257,0,243.06893
5170,Everybody's Blues,0,4113,173,0,175.5424
5171,I Will Turn Your Money Green (Take 1),0.646151234,4113,173,0,193.20118
5172,Prison Bound Blues,0,4114,406,0,250.56608
5173,Skinny Woman (Gravel Road Woman),0,4114,406,0,173.26975
5174,Mate Tron,0.400039657,4115,167,2007,420.15302
5175,Reason,0.579416472,4116,3,2006,313.3122
5176,Trinity Definitely (Album Version),0,4117,407,0,255.32036
5177,RA!pido Nos Vamos,0.0,4118,143,0,295.57506
5178,You Can Always Come Home,0.0,4119,38,0,342.83057
5179,Amalgama,0,4120,17,0,229.51138
5180,Il rosso,0,4120,17,0,187.97669
5181,Orgasme Tellurique,0.450762242,4121,118,2003,276.37506
5182,Ma Louise,0,4122,7,0,193.20118
5183,La feria de San Cristobal (Live),0,4123,7,0,181.81179
5184,La Nuit,0,4124,135,0,188.21179
5185,Le chacha des gorilles,0.0,4125,7,0,275.3824
5186,Viens boire un petit coup A  la maison,0,4126,7,0,214.04689
5187,No Survivors,0.255103036,4127,329,1998,212.21832
5188,Skymning,0,4128,118,0,227.89179
5189,New Kind Of Mambo,0,4129,223,0,156.96934
5190,Groundhog Day f/Cee-Lo Green & DJ Craze,0.0,4130,196,0,233.84771
5191,La Valse De La Cour (BOF Mayerling),0.0,4131,170,0,183.92771
5192,OuASSa,0,4132,60,2008,180.87138
5193,Escuta_ Noel,0.265861049,4132,60,2003,176.37832
5194,Tis Monaxias Ta Monopatia,0,4133,408,0,214.93506
5195,A Sempre Assim,0.0,4134,409,0,219.29751
5196,O Raaje,0,4135,326,0,342.43873
5197,Hard Not 2 Kill (Explicit),0.228214483,4136,29,0,174.65424
5198,I'm Still In Love With You,0,4137,85,1967,171.83302
5199,Petticoat,0.0,4138,266,0,177.18812
5200,Slivery,0,4138,266,0,192.20853
5201,Wouldn't Last a Weeg,0.0,4138,266,0,171.57179
5202,They Reminisce Over You (Single Version),0.932274163,4139,247,1992,286.69342
5203,Mediocre (Version original),0.507669472,4140,313,0,218.04363
5204,Fan Into Flame,0.0,4141,38,0,170.44853
5205,"L'Homme au trapA""ze volant",0,4142,7,0,186.51383
5206,A Whiter Shade Of Pale,0,4143,241,1995,316.76036
5207,Spencer-Tracey,0.0,4144,236,1987,92.42077
5208,Meet Me in the City,0.618352389,4145,52,1997,190.06649
5209,Lonesome Road,0.510996648,4145,52,1997,294.76526
5210,It Feels Like Rain,0.494489518,4146,2,1999,411.01016
5211,Like A Deck Of Cards,0,4147,162,0,202.91873
5212,The Future Has Arrived,0.572593045,4148,328,2007,185.99138
5213,Mefistofele/La luna immobile,0,4149,99,0,225.30567
5214,Mefistofele/Spunta... l'aurora pallida...,0,4149,99,0,216.68526
5215,Don't Be Deceived,0,4150,38,0,239.38567
5216,They Have a Name,0.547003914,4151,171,2008,145.50159
5217,Ye That Tempteth_ Ye That Bequeth,0.536570161,4152,232,2001,239.90812
5218,Jap,0,4153,8,0,279.43138
5219,Canto Triste,0,4154,60,1967,309.52444
5220,Notausgang (feat. TimXtreme),0,4155,91,0,239.33342
5221,Signapur,0.474054831,4156,132,2005,233.74322
5222,Die TA1/4r die zum GlA1/4ck fA1/4hrt,0.0,4157,152,0,220.47302
5223,Surfriendo El Castigo,0,4158,19,0,221.64853
5224,Schmerzensschreie,0,4159,120,2008,344.68526
5225,The Devil Made Me Do Dat (LP Version),0,4160,195,1970,176.63955
5226,Wichita Lineman (LP Version),0,4160,195,1970,243.66975
5227,Building,0.609608465,4162,55,2008,160.23465
5228,Kicking And Screaming,0.345802234,4162,55,2008,205.16526
5229,Nothing In Rambling,0,4163,173,1995,166.66077
5230,Maybe Someday...,0.561428518,4164,9,1987,258.08934
5231,Sleuthing,0.383934684,4165,54,2002,140.87791
5232,Generation Aliens,0.427446572,4166,132,1986,268.40771
5233,If Your Na Na Get Wet,0,4167,91,0,309.4722
5234,1. Molto allegro con fuoco,0,4168,54,0,413.1522
5235,C'est Toujours Le Matin,0.654800662,4169,2,2003,210.18077
5236,Cumpagno 'e cella,0,4170,369,0,298.52689
5237,Vendiste Los Gueyes -Maldita Miseria-,0,4171,229,0,184.42404
5238,El Capiro,0,4171,229,0,197.09342
5239,Since You're In Love,0.439202489,4172,263,2004,260.62322
5240,Wendy,0,4172,263,2002,261.17179
5241,Mercy (Album Version),0.233895617,4173,235,0,307.69587
5242,She Came Along To Me (LP Version),0.413739836,4174,263,0,207.98649
5243,Merry Christmas Baby,0.302724051,4175,160,0,179.06893
5244,Santa Monica (Version Originale 1980),0,4176,7,0,219.19302
5245,Le bar du grand dA(c)sir,0,4177,7,2002,232.38485
5246,Monsieur qui s'engraisse,0,4177,7,2002,212.13995
5247,Chanson sous la pluie,0,4177,7,2002,192.67873
5248,Le mouton dans la baignoire,0,4177,7,2002,253.64853
5249,Trace Of Time,0.0,4178,315,0,319.7122
5250,Mesmerise The Future Part 1,0.0,4178,315,0,503.48363
5251,Flip Over And Upsidedown,0,4178,315,0,594.99057
5252,Apostasie,0,4179,281,0,405.78567
5253,Wrapped Around Your Finger,0,4180,6,1983,313.70404
5254,Man In A Suitcase,0,4180,6,1980,137.45587
5255,De Do Do Do_ De Da Da Da,0,4180,6,0,249.18159
5256,Destiny Ft: Lesk One,0.386790177,4181,1,0,180.45342
5257,Almost Grown,0,4182,263,2002,211.85261
5258,"Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau",0,4183,278,0,530.70322
5259,Livre D'orgue (1951) : VII Soixante-Quatre DurA(c)es (RemasterisA(c) En 2008),0.0,4184,235,0,647.60118
5260,"Les Corps Glorieux (7 Visions De La Vie Des RessuscitA(c)s) (1939) : VII Le MystA""re De La Sainte-TrinitA(c)",0,4184,235,0,462.0273
5261,La NativitA(c) Du Seigneur (1935) - 9 MA(c)ditations : I La Vierge Et L'enfant,0,4185,235,0,315.08853
5262,Kinghead Shuffle (Little Freddie King),0.357819054,4186,367,0,229.04118
5263,Goin' Upstairs (Little Freddie King),0,4186,367,0,312.63302
5264,Put Some $ On It,0,4187,29,0,273.03138
5265,Lekeitio,0,4188,273,0,238.10567
5266,The Suit,0.70340222,4189,37,1979,209.3971
5267,Raw Power,0,4190,57,1996,347.53261
5268,I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster),0,4191,410,0,218.14812
5269,Metanoia,0.212045406,4192,315,0,465.99791
5270,Ai Bu Hui Yi Zhi Deng Ni,0,4193,10,0,224.78322
5271,Meteorito,0.345802234,4194,334,0,460.69506
5272,Narcotic,0.605855031,4195,351,1999,199.31383
5273,Now It's My Turn (Aqualite Mix),0.215080319,4196,37,2004,231.18322
5274,Samba de Paris,0.445454526,4197,56,2009,441.7824
5275,Lombrigas e os vermes,0.0,4198,184,0,170.08281
5276,CocoricA3 (Abertura),0.229144104,4199,307,0,60.70812
5277,Gay Ranchero,0,4200,170,1967,147.33016
5278,Todos mentimos,0.375984302,4201,5,0,171.04934
5279,Anillo de compromiso,0,4202,225,0,181.91628
5280,Una noche serena y obscura,0,4202,225,0,151.92771
5281,Cielito lindo,0.215080319,4203,92,2006,186.09587
5282,Ran Kan Kan,0.265213628,4204,5,0,191.63383
5283,One More Ride (Digitally Remastered),0,4205,63,0,120.99873
5284,Cuatro Veinte,0.215080319,4206,5,0,586.29179
5285,Principe Nino,0.265861049,4206,5,0,374.49098
5286,Con La Misma Tijera,0,4207,92,0,196.93669
5287,Pero Me Acuerdo De TA,0.622435137,4208,2,2000,266.73587
5288,Den Mporo Na Figo,0,4209,30,0,99.7873
5289,Ji Nian Pin,0,4210,10,0,244.03546
5290,Michael & His Slipper Tree '93,0,4211,9,0,182.88281
5291,U North,0.377531645,4212,121,2007,108.35546
5292,Dirty Diana,0,4213,158,1987,281.73016
5293,The Mighty SB,0.0,4214,226,0,597.41995
5294,Dirty Dancer  (LP Version),0.239062887,4215,411,0,239.64689
5295,Matriarch (LP Version),0.239062872,4215,411,0,158.56281
5296,Baby Here I Am,0.0,4216,22,0,300.82567
5297,Wishy Washy Woman,0,4217,150,0,253.51791
5298,Nobody's Perfect,0,4218,9,1988,283.24526
5299,Master Mantrol (Dub / Instrumental Reggae Music),0,4219,31,0,261.79873
5300,Star,0.413739836,4220,241,2004,301.24363
5301,Ciao Milan,0,4221,340,0,152.0322
5302,Voices On The Corner,0.253834736,4222,271,0,235.80689
5303,Flamenco Sketches (Intro),0.0,4222,271,0,30.45832
5304,Suba,0.253834736,4222,271,0,256.20853
5305,Street Vibe,0.0,4222,271,0,294.76526
5306,Halloween,0.788388183,4223,73,1982,216.842
5307,Tigerauge Rock,0.0,4224,384,0,180.79302
5308,Was Machst Du Mit Dem Knie_ Lieber Hans?,0,4224,384,0,161.802
5309,El Cumbanchero,0.0,4224,384,1985,156.62975
5310,Bye-Bye - Medley,0,4224,384,0,180.92363
5311,Dis moi,0.0,4225,317,0,200.56771
5312,Silencio De Aguas Profundas,0,4226,407,0,628.21832
5313,La Romance De La Pluie,0,4227,7,2000,214.5171
5314,Zolte Slonie,0,4228,66,2006,304.06485
5315,Mind Control,0.544514002,4229,31,2005,270.05342
5316,The Traffic Jam,0.531580241,4229,31,2006,247.17016
5317,Coming Undone,0.643478686,4229,14,2009,176.43057
5318,Be With Me,0.0,4230,378,2002,231.33995
5319,Magiki Vradia,0,4231,30,0,230.21669
5320,Noites Cariocas (Minhas Noites Sem Sono),0.413739836,4232,60,0,189.57016
5321,Love Me,0.345802234,4233,38,2006,191.81669
5322,Elektro Kardiogramm (Live),0,4234,382,0,283.24526
5323,Autobahn (Live),0,4234,382,2008,531.61751
5324,Speechless,0.334706549,4235,169,2006,211.90485
5325,Same Man,0.721572661,4235,412,2006,153.28608
5326,You're Not Alone,0,4236,167,0,211.35628
5327,Sommarens sista mAY=s,0,4237,323,2002,198.24281
5328,Given Up (Album Version),0.586924698,4238,105,2007,189.28281
5329,Quan Tou Tang,0,4239,292,0,258.5073
5330,Shang Zhui Ren,0,4240,292,0,276.74077
5331,Gotta Pay (Produced by Oddisee),0.444401715,4241,1,2004,254.98077
5332,Don't Go (Produced by Frequency),0.323112121,4241,1,2004,237.13914
5333,Luna De Octubre,0.0,4242,48,0,157.46567
5334,Estoy Contigo,0.0,4243,19,0,198.45179
5335,Brasas Vivas,0,4244,5,0,211.80036
5336,A Mi No Me Importa,0,4244,5,0,200.48934
5337,Cien Anos,0.327736683,4245,19,0,190.35383
5338,Mis SueA+-os feat Norma Castro,0,4246,151,0,558.28853
5339,We Who Finish Last,0.693655624,4247,283,2008,188.29016
5340,Spanish Shuffle (Album Version),0,4248,9,0,226.82077
5341,RECKLESS,0.733956331,4249,55,2008,119.7971
5342,REALIZATION: REMORSE,0.679854,4249,55,2008,106.39628
5343,Kolomeyke,0,4250,169,0,254.32771
5344,Pish Tash,0.0,4250,169,0,202.68363
5345,Setting Fire to Sleeping Giants,0.666527846,4251,283,2004,207.77751
5346,Missing (Olivier Berger Mix),0,4252,23,0,445.33506
5347,Need More Blues,0,4253,173,1993,197.0673
5348,Having You There,0.375984302,4254,246,0,333.5571
5349,Bush,0.392008772,4255,291,2003,183.90159
5350,I'll Sweat You (LP Version),0.265861049,4256,107,0,253.41342
5351,If My Baby (LP Version),0,4256,107,0,259.3171
5352,Noises,0,4257,145,2000,17.73669
5353,Bag A! l'ame,0.212045406,4258,11,0,331.88526
5354,'57 Chevrolet,0,4259,24,1990,173.68771
5355,Celluloid Heroes,0,4260,73,2002,336.84853
5356,Crosses of crossed colors 3,0,4261,340,0,446.24934
5357,Amdokwe,0.0,4262,202,0,250.48771
5358,Miyela Afrika,0.0,4262,202,0,297.56036
5359,For You,0.419674279,4263,1,2006,327.6273
5360,Where Ya Heart At,0.609399102,4264,29,1999,264.64608
5361,Warm Embrace (LP Version),0.244510702,4265,29,0,377.86077
5362,Salzanitos,0.0,4266,148,0,220.99546
5363,Estas Listo,0.0,4266,148,0,274.99057
5364,Stairway To Cleveland,0.327736683,4268,18,1981,240.3522
5365,124,0,4269,218,1997,421.19791
5366,Zero,0,4270,152,1992,265.76934
5367,Bakwetu,0,4270,152,1998,293.53751
5368,Perasmena Mesanihta,0,4271,208,0,172.25098
5369,Sentimento (Asteri_ Asteraki),0,4271,208,0,210.52036
5370,Lo Siento En Mi CorazA3n,0,4272,180,1983,191.60771
5371,Mothers Rastas,0.0,4273,104,2007,267.59791
5372,Ghetto,0.591754161,4274,29,2003,255.84281
5373,Hush,0,4275,5,1995,366.70649
5374,Why Do All Girls Think They're Fat (Album),0,4277,128,2007,153.67791
5375,Cannibal (Dance Mix),0.407233015,4277,128,2007,253.09995
5376,CNN War Theme,0.553166754,4278,191,2004,217.10322
5377,Books & Books,0.62793,4279,55,2009,210.59873
5378,Summer Summer,0.636635971,4279,55,2009,240.79628
5379,Murder In The Graveyard,0,4280,321,1982,184.05832
5380,Innsmouth Jewelry,0.193711018,4281,97,0,290.7424
5381,Out Of My Darkness,0,4283,83,2009,189.07383
5382,Two Wars,0.543788273,4283,185,2008,293.66812
5383,The Name Is...,0,4284,14,1995,159.42485
5384,Warfare,0.33888672,4285,1,0,167.88853
5385,Barrage,0.0,4286,5,0,87.87546
5386,Sunset Manifesto,0.0,4287,166,0,160.91383
5387,Russian Doll,0,4287,166,0,273.10975
5388,The Education Of Jamie,0.0,4288,113,0,413.54404
5389,The Way You Do The Things You Do,0,4289,115,0,149.78567
5390,I Talk To The Trees,0,4290,71,0,190.27546
5391,The Tie That Binds,0,4291,114,0,181.31546
5392,Mona Lisa,0,4291,114,0,170.52689
5393,Kangaroo Blues,0,4291,114,0,173.24363
5394,Rosa Rio,0.304169503,4292,83,2000,175.01995
5395,Broken Promises (album version),0.405115722,4293,328,2004,195.91791
5396,Conscience Ah Heng Dem (interlude),0.0,4294,28,2000,29.41342
5397,Too Cool for Love,0.245284296,4295,106,2009,277.10649
5398,Jah The Only One,0.215080319,4296,267,0,265.37751
5399,They Came To Boston,0.487112195,4297,128,1992,211.33016
5400,Guns And The Young,0.489038209,4297,128,1992,142.73261
5401,Praises,0,4298,195,0,269.26975
5402,Jesus Is the Lord,0,4298,195,0,352.86159
5403,I Believe In You (More Than A Story Album Version),0.0,4299,285,0,344.92036
5404,Let Me Show You The Way (Out),0.599868664,4300,2,2002,258.48118
5405,Tell Me,0.662651979,4300,2,2002,249.18159
5406,More Than One Love,0,4301,196,0,186.40934
5407,One Little Baby,0.0,4302,137,0,232.28036
5408,Keep Walking,0.0,4302,137,0,182.22975
5409,NA1/4t isch fA1/4r immer,0,4303,196,0,307.33016
5410,Basking Under a Blacksun Dawning,0.499861286,4304,116,1997,341.68118
5411,Morning,0,4305,5,1999,355.05587
5412,Valentine's Day,0.0,4306,101,0,205.73995
5413,Ego is the drug/3am,0.0,4307,66,0,1054.37995
5414,Vietnamese Baby,0,4308,80,1973,234.84036
5415,Hate Zone,0.624833534,4309,271,1977,281.52118
5416,Collapsar,0,4309,271,1977,95.76444
5417,Melodioso,0,4310,22,0,249.20771
5418,There Alone Go I,0,4311,171,0,274.12853
5419,Orchard,0.0,4311,171,0,261.48526
5420,Let's Plan A Robbery,0,4312,212,2005,213.60281
5421,Dunn's Revenge,0.0,4313,54,0,123.76771
5422,The Interrogation,0.0,4313,54,0,73.50812
5423,My Mind Is Gone,0,4314,257,1997,45.50485
5424,Ai Hen Jian Dan,0,4315,292,0,268.48608
5425,Yi Xiao Shi Chong Yin,0,4315,292,0,230.37342
5426,Hear Me Talking To You,0,4316,400,0,183.53587
5427,Mother's Day Part 1,0,4317,162,0,220.08118
5428,The Song Remains The Same (2007 Remastered Album Version),0,4318,17,2007,330.78812
5429,Afraid,0,4319,132,1997,248.21506
5430,Red (Main Version),0.77057886,4320,14,2003,226.92526
5431,Nowhere To Run,0.453713667,4321,71,0,195.70893
5432,Umbrellas Of Cherbourg,0,4322,389,0,158.14485
5433,Did You Ever Go Sailin',0,4323,198,0,194.01098
5434,Four,0.0,4324,9,0,287.52934
5435,Spider's Nest Blues,0,4325,173,2005,184.52853
5436,Disco Medley (Live At Houston Astrodome),0.0,4326,19,0,222.11873
5437,Kashmiri Love Song,0,4327,71,1992,184.73751
5438,Moving Mountains,0,4328,1,2008,309.83791
5439,The Luck You Got,0.0,4329,14,2005,187.27138
5440,Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,0,4330,43,0,212.4273
5441,Two Elegiac Melodies Op. 34: 2. The Last Spring,0.588922168,4331,99,0,296.80281
5442,Introitus: Requiem: Agnus Dei,0.323112121,4332,99,0,184.86812
5443,Introitus: Requiem: Dies Irae,0.299877488,4332,99,0,125.93587
5444,In Di Car Back (Album Version),0.469712431,4333,21,0,184.76363
5445,Folly Ranking,0,4334,31,2007,202.03057
5446,Lady Of Your Calibre,0,4335,33,0,221.83138
5447,Too Late,0,4336,33,0,226.87302
5448,Pose No Threat,0.0,4337,29,0,291.7873
5449,Walls Of Jericho (Album Version),0,4338,33,0,210.52036
5450,Zion Chant (Album Version),0.450992312,4338,33,0,185.83465
5451,Back Then,0.355285536,4339,106,2010,216.08444
5452,Over The Hill,0.386477291,4340,52,1997,257.35791
5453,Spanish Nights,0.265861049,4341,119,1982,346.56608
5454,The Conversation,0.0,4342,346,0,299.88526
5455,Im Club,0.360370583,4343,91,2002,220.78649
5456,My Lord,0.319565987,4344,291,0,263.47057
5457,Every Time I Look At You,0,4345,18,0,283.84608
5458,More than War,0.0,4346,1,0,247.82322
5459,Much Against Everyone'S Advice (Dave Bascombe Radio Mix),0.301681757,4347,37,2000,171.4673
5460,Got My Mojo Workin,0,4348,5,0,338.23302
5461,Face the Ashes,0.604500739,4349,12,2007,209.60608
5462,Mui Mal_ Animal,0,4350,211,0,565.96853
5463,Dinner Party Pool Music,0.674833876,4351,66,2001,86.56934
5464,Burlesque burglary,0.0,4352,250,0,261.8771
5465,Everyone make love,0,4352,250,0,234.762
5466,Worrying Over You,0,4353,94,0,206.05342
5467,Amor a Medias,0.576399981,4354,9,2005,253.90975
5468,Stagger Lee,0.47643522,4355,73,1996,315.08853
5469,Children Of The Revolution,0.425124658,4356,73,0,218.8273
5470,Santa Barbara,0.258496447,4357,28,0,251.97669
5471,Kettle Black,0.457447167,4358,294,2008,202.91873
5472,There She Goes Again,0,4359,197,1983,163.81342
5473,Murphy Lee,0.0,4360,91,2003,268.90404
5474,Ota kiinni,0,4361,399,0,285.17832
5475,Lihava enkeli,0,4361,399,0,163.47383
5476,MikA$? mun pA$?A$?ssA$? nykii,0,4361,399,0,61.98812
5477,Stora kusetus,0.0,4361,399,0,92.23791
5478,Mua rakastan,0.0,4361,399,0,121.57342
5479,Young Urbans,0.22154866,4362,109,0,276.37506
5480,Virtuosite Musette,0,4363,314,0,130.06322
5481,Poema,0,4364,7,0,167.02649
5482,I'm Hot,0.450992312,4365,1,2001,228.44036
5483,Hidden Sun,0.334706549,4366,34,2003,403.01669
5484,God Smack,0.81839438,4367,103,1992,230.60853
5485,Leng Jing,0,4368,292,0,214.12526
5486,The First Noel,0.0,4369,23,0,158.56281
5487,Firedance,0,4371,397,0,206.2624
5488,I'm Just A Girl,0.246575953,4372,33,0,177.21424
5489,Sin Poderte Hablar,0.537503904,4373,76,0,200.80281
5490,Llegaste TAo,0.375984302,4373,76,0,249.52118
5491,Times Like These [Live From Red Rocks],0.510192732,4375,73,0,157.07383
5492,Pleas Made Against Stasis,0.0,4376,29,0,134.81751
5493,Sorrow's Call,0.253834736,4377,203,1998,240.09098
5494,Round and Round ( LP Version ),0.430160637,4378,37,0,235.78077
5495,Meeting Daisy,0.573063477,4379,54,2008,81.71057
5496,Den Me Agapas,0.527818137,4380,236,0,296.30649
5497,Happy Cycling,0.685473638,4381,167,1996,472.52853
5498,The drifter,0,4382,31,0,468.16608
5499,Have It Your Way,0.510018725,4383,334,2008,279.74485
5500,Same Game,0,4383,334,2008,200.51546
5501,The Milky Way,0,4384,97,0,185.46893
5502,The Object Of My Affection,0,4385,53,0,197.38077
5503,Cop It,0.529730607,4386,91,2007,181.28934
5504,Ernesto Nazareth,0,4387,5,0,286.14485
5505,Carolan's Concerto,0.517148973,4388,157,1971,185.86077
5506,Teska (Teska),0.0,4389,189,0,214.72608
5507,Tango Andorra,0,4390,7,0,180.45342
5508,Music Of The Sun,0.668601101,4391,2,2005,235.98975
5509,Wild Side,0,4392,132,1987,248.55465
5510,This Is A Gang,0,4393,29,1992,217.62567
5511,Trumansburg Whistle,0.413752422,4394,170,1969,180.08771
5512,Menuet in the Name of Haydn,0,4395,275,0,155.19302
5513,A Poor Man's Roses,0,4396,26,1961,168.95955
5514,Miserere: XII. Ne Projicias,0,4397,10,0,42.70975
5515,Miserere: XVII. Quoniam Si Voluisses,0,4397,10,0,56.71138
5516,Miserere: IV. Quoniam Iniquitatem,0,4397,10,0,16.40444
5517,Miserere: XI. Cor Mundum,0,4397,10,0,84.1922
5518,SietA$?mA$?tAPn mies,0,4398,74,0,215.03955
5519,Ai Jo,0,4399,218,2003,100.70159
5520,Zeit fA1/4r Streit,0,4399,218,2003,288.20853
5521,S.O.S.la Fine (Reprise 2,0,4400,97,0,228.49261
